pair_ID	sentence_A	sentence_B	relatedness_score	SemEval_set
5866	O urso panda está descansando sobre os troncos	Um panda fofo está ficando deitado	3.8	TRAIN
5867	A mulher não está fatiando cebolas	A mulher está fatiando uma cebola	3.33	TRAIN
5868	Uma menina pequena está olhando para uma mulher de fantasia	As pessoas vestindo figurinos estão se reunindo em uma floresta e estão olhando na mesma direção	2.6	TRAIN
5869	Os meninos estão de pé e queimando um carro	Quatro homens jovens estão em pé parados e um carro está explodindo atrás deles	3.29	TRAIN
5870	Um bebê está brincando com um cachorro	Um menino pequenino está brincando com um cachorro	4.1	TRAIN
5871	Um homem está tocando teclado	Um homem está tocando teclado em um parque	4.1	TRAIN
5872	A bola está sendo enterrada por um homem com uma camisa de time em um jogo de basquete	O jogador está enterrando a bola de basquete e uma multidão está ao fundo	4.0	TRAIN
5873	Não tem nenhuma criança segurando uma pistola de água	Uma criança risonha está segurando uma pistola de água e sendo espirrada com água	3.6	TRAIN
5874	Uma mulher está acariciando um lêmure	Não tem nenhuma mulher acariciando um lêmure	3.5	TRAIN
5875	O homem está apagando o desenho no quadro	O homem está apagando o trabalho de outro homem do painel	3.5	TRAIN
5876	Um jornal está apresentando uma mulher com mãos grandes segurando óculos de sol e vestindo um casaco	Uma mulher velha está usando uma camisa com padrões de rosas e está desajeitadamente carregando dois jornais	2.0	TRAIN
5877	Uma mulher está falando em um telefone	Dois meninos não estão falando ao telefone	3.3	TRAIN
5878	Um homem está quebrando azulejos com as mãos	Um homem está quebrando tábuas feitas de madeira com suas mãos	3.5	TRAIN
5879	Uma mulher está descascando uma batata	Uma mulher está guardando uma batata	4.0	TRAIN
5880	O homem está tocando um violão	Um homem está tocando uma flauta	3.04	TRAIN
5881	Um cachorro está perseguindo outro e está segurando uma vara na sua boca	Um cachorro está perseguindo uma vara e segurando outro cachorro em sua boca	3.2	TRAIN
5882	Carne está sendo costurada por uma mulher	Carne está sendo picada em pedaços por uma mulher	3.25	TRAIN
5883	A jovem menina com camisa rosa não está tranquilamente deitada na grama	Uma menina está usando uma camisa rosa que tem escrita branca e está ficando deitada na grama	3.7	TRAIN
5884	Um homem está em um estacionamento e está jogando tênis contra uma grande parede	Um homem está apontando para um sedã prateado	1.3	TRAIN
5885	A mulher está fazendo esqui aquático	Uma mulher está praticando wakeboard no lago	3.5	TRAIN
5886	Um gato está tocando um teclado	Não tem nenhum homem tocando dois teclados	2.5	TRAIN
5887	Um menino está tocando um piano	Não tem nenhum menino tocando um piano	3.7	TRAIN
5888	Um homem está tirando fotos de um lago	O homem está configurando uma câmera e tira fotografias de um pôr do sol em uma praia	3.8	TRAIN
5889	Uma mulher está misturando os conteúdos de uma tigela	Um homem está chutando uma bola de futebol de campo	1.0	TRAIN
5890	A mulher não está dançando	Uma mulher está dançando numa gaiola	3.7	TRAIN
5891	Cinco crianças estão em pé juntas e uma criança tem uma arma	Cinco crianças estão paradas em frente a uma cabana de madeira	2.8	TRAIN
5892	Uma criança está tocando um instrumento	Um menino jovem está tocando um instrumento de sopro	4.2	TRAIN
5893	Uma pessoa está rasgando papel	Não tem nenhum homem cortando um papel	2.8	TRAIN
5894	O ciclista está realizando um truque no ar	O ar está pregando um truque em um ciclista em performance	2.4	TRAIN
5895	Uma mulher está usando uma máquina de costura	Uma mulher está desfazendo os pontos com uma máquina de costura	4.05	TRAIN
5896	Uma mulher está cortando brócolis	Uma mulher está cortando algumas flores	2.87	TRAIN
5897	Não tem nenhuma mulher fatiando uma pimenta verde	Uma mulher está fatiando uma pimenta verde	3.2	TRAIN
5898	A comida nas bandejas está sendo comida pelos filhotes de gato	Um homem está comendo perto dos filhotes de gato	3.0	TRAIN
5899	O homem está comendo	Não tem nenhum homem comendo alguma comida	3.3	TRAIN
5900	Uma criança pequenina está bebendo água da xícara	Uma criança pequenina está enchendo uma xícara com água	3.8	TRAIN
5901	Um homem está fatiando um pão	Não tem nenhum homem fatiando um tomate	3.2	TRAIN
5902	Um ciclista está pedalando sobre o topo de uma cerca	Os motoqueiros estão cercando em uma bicicleta metálica de um menino	2.2	TRAIN
5903	Uma flauta está sendo guardada por uma menina	Uma mulher está tocando flauta	2.3	TRAIN
5904	Uma mulher está espremendo suco de um limão	Não tem nenhuma mulher espremendo o suco de um limão	3.6	TRAIN
5905	Uma mulher em uma pedra está deitada em um cobertor e está lendo um livro	Uma mulher em uma pedra está parada e olhando ao redor	3.56	TRAIN
5906	Os meninos estão dançando na frente de algumas pessoas	Dois homens estão fazendo um esquete, que é muito engraçado, com um boxeador em frente a uma multidão de pessoas	2.1	TRAIN
5907	Dois homens com bicicletas estão do lado de uma estrada nevada	Dois homens estão andando em uma estrada nevada	3.9	TRAIN
5908	Não tem nenhuma criança pequena jogando futebol e caindo na grama	A bola de futebol está entre os pés de um menino que está deitado na grama	3.0	TRAIN
5909	Vários saltadores estão nadando na água	Vários nadadores estão pulando na água	3.9	TRAIN
5910	Uma cobra está sendo alimentada com um rato por um homem	O homem está cuidadosamente alimentando a cobra com um rato	4.9	TRAIN
5911	Um ciclista está pedalando sobre o topo de uma cerca	Um ciclista está pedalando para longe de uma cerca	3.5	TRAIN
5912	Mímicos estão atuando em um palco	Os homens estão se apresentando no palco	4.1	TRAIN
5913	Uma pessoa está acariciando o pelo de um gato	Uma pessoa está escovando um gato	3.8	TRAIN
5914	Dois homens com bicicletas estão do lado de uma estrada nevada	Dois homens estão fazendo uma pausa da viagem em uma estrada nevada	3.7	TRAIN
5915	O homem está configurando a câmera e tirando fotos do pôr-do-sol na praia	Um homem está rasgando as fotos de um lago	2.5	TRAIN
5916	Crianças em camisas vermelhas estão brincando nas folhas	Crianças cobertas de folhas estão brincando com camisas vermelhas	3.9	TRAIN
5917	O homem está andando ao longo de uma pista pela natureza	Um homem está andando pela estrada	3.8	TRAIN
5918	Não tem ninguém tocando o violão	Alguém está tocando um piano	2.7	TRAIN
5919	O cavalo marrom está muito perto de um barril vermelho no rodeio	Uma vaqueira está montando um cavalo e rodeando um barril	2.9	TRAIN
5920	Quatro crianças estão fazendo ponte no parque	Quatro meninas estão fazendo ponte e brincando no jardim	3.7	TRAIN
5921	O homem está pensando	Um homem está dançando	1.7	TRAIN
5922	A mulher não está despejando óleo na frigideira	A mulher está despejando óleo na frigideira	3.5	TRAIN
5923	Um cavalo está arremessando o vaqueiro vestindo calça de cor azul e vermelha	Não tem nenhum cavalo arremessando o vaqueiro de calça vermelha e azul	4.0	TRAIN
5924	Um homem vestido de preto está andando de bicicleta	Um homem negro de verde está andando em uma bicicleta	3.5	TRAIN
5925	Ninguém está alimentando um animal	Alguém está dando comida a um animal	3.6	TRAIN
5926	Uma pessoa está cortando uma cebola em pedaços	Não tem nenhuma pessoa fatiando uma cenoura em pedaços	2.7	TRAIN
5927	Ninguém de roupas para neve está deitado na neve e fazendo anjos da neve	Duas crianças estão deitadas na neve e estão fazendo anjos de neve	3.6	TRAIN
5928	Um peixe está nadando	Alguns peixes estão nadando rapidamente	4.3	TRAIN
5929	Uma senhora está misturando uma mistura de carne em uma tigela	A mulher não está mexendo a carne em uma tigela	3.4	TRAIN
5930	Uma menina está acordando	Não tem nenhuma criança acordando	3.6	TRAIN
5931	Não tem ninguém na costa	Um monte de pessoas está na costa	3.6	TRAIN
5932	Um homem está lavando um grande pedaço de carne	Uma pessoa está levantando um bife com água	4.0	TRAIN
5933	O homem está andando de cavalo	A menina está borrifando as plantas com água	1.3	TRAIN
5934	Uma pessoa está cortando pimentão em pedaços	Ninguém está cortando um pimentão em pedaços	3.7	TRAIN
5935	A menina não está usando um lápis de olho em sua pálpebra	A mulher está passando sombra	3.3	TRAIN
5936	Uma mulher está fatiando uma cebola	A mulher não está cortando uma cenoura	2.5	TRAIN
5937	Uma pessoa que está praticando snowboard está pulando no ar	O praticante de snowboard está saltando sobre da neve branca	4.0	TRAIN
5938	Alguns animais estão brincando na água	Duas pessoas estão jogando pingue-pongue	1.0	TRAIN
5939	Uma mulher está limpando um camarão	Não tem nenhuma mulher limpando o camarão	3.5	TRAIN
5940	Um homem está andando a cavalo	Um homem está andando de moto	2.4	TRAIN
5941	Um homem está escalando para cima em uma corda	Um homem está sendo amarrado antes de escalar	3.5	TRAIN
5942	O jogo de basquete consiste em uma bola sendo enterrada por um homem com uma camisa de time	O jogador está enterrando a bola de basquete e uma multidão está ao fundo	3.6	TRAIN
5943	O cachorro está se divertindo com um brinquedo	Um cachorro está comendo uma boneca	3.9	TRAIN
5944	O homem não está tocando um violão	Um homem está tocando um trompete	3.2	TRAIN
5945	A pessoa que está jogando futebol de campo está chutando a bola por entre as pernas de alguém	Uma pessoa está chutando uma bola de futebol de campo entre os pés	3.8	TRAIN
5946	A pessoa não está praticando o violão	O violão está sendo tocado por uma senhora	2.7	TRAIN
5947	Uma mulher está dançando em um palco	Uma mulher não está encenando uma dança	2.8	TRAIN
5948	Não tem nenhuma pessoa fatiando uma cenoura em pedaços	Uma pessoa está cortando uma cebola em pedaços	2.7	TRAIN
5949	O homem está sendo derrubado do cavalo	O homem não está sendo derrubado de um cavalo	3.8	TRAIN
5950	Um homem com equipamento de escalada está pendurado em uma rocha, que é vertical e branca	Uma mulher com um rabo de cavalo está subindo uma parede de pedra	3.1	TRAIN
5951	Não há nenhum homem dirigindo um carro	Um homem está dirigindo um carro	3.8	TRAIN
5952	Uma mulher está fatiando uma batata	Não tem nenhuma mulher fatiando uma cenoura	3.2	TRAIN
5953	Um homem está guardando o violão	Um homem está tocando o violão	3.1	TRAIN
5954	Um caminhão está descendo rapidamente um morro	Não tem água sendo bebida por um gato	1.0	TRAIN
5955	O homem está cantando e tocando o violão	Um homem está largando o violão	3.3	TRAIN
5956	Uma mulher está podando algumas plantas	Uma mulher está cortando algumas flores	4.1	TRAIN
5957	O menino está tocando o piano	A mulher não está despejando óleo na frigideira	1.0	TRAIN
5958	Poucos homens gostam de despejar óleo de tomate	O homem está despejando óleo em alguns tomates	3.9	TRAIN
5959	Não tem nenhum palhaço cantando	Um palhaço está cantando e pessoas estão dançando	4.3	TRAIN
5960	Um homem está arrumando uma máquina de taquigrafia	O homem está operando uma máquina de taquigrafria	3.4	TRAIN
5961	Uma mulher está cortando algumas flores	Uma mulher está cortando vegetais	2.2	TRAIN
5962	A mulher não está fatiando ervas	O homem está fatiando pão	2.9	TRAIN
5963	O homem está montando um cavalo perto de um riacho	O homem não está montando um cavalo perto de um riacho	3.2	TRAIN
5964	Uma menina está penteando seu cabelo	Uma menina está escovando seus cabelos	4.3	TRAIN
5965	Dois homens estão fazendo uma pausa da viagem em uma estrada nevada	Dois homens com bicicletas estão do lado de uma estrada nevada	3.7	TRAIN
5966	Duas pessoas estão na neve sem usar roupas que proporcionam camuflagem	Duas pessoas estão na neve, usando roupas que oferecem camuflagem	3.8	TRAIN
5967	Um barulho está representando água caindo em gotas no cachorro	O cachorro está abocanhando algumas gotas de água	2.3	TRAIN
5968	Um cachorro está perseguindo outro e está segurando uma vara na sua boca	Não tem nenhum cachorro perseguindo um outro ou segurando uma vara na boca	3.9	TRAIN
5969	Um cachorro, que tem pelagem preta, e um cachorro branco estão correndo na grama	Um cachorro preto e um branco estão correndo alegremente na grama	4.4	TRAIN
5970	Uma menina está cortando manteiga em duas partes	Uma menina está derretendo dois pedaços de manteiga juntos	3.6	TRAIN
5971	Não há nenhuma mulher dançando em uma gaiola	Uma mulher está dançando numa gaiola	3.7	TRAIN
5972	Um homem está largando o violão	Um homem está tocando um violão	3.2	TRAIN
5973	Um menino está afastando o violão	Uma criança está tocando um violão	3.5	TRAIN
5974	Um homem está desenhando uma imagem	Alguém está desenhando uma pessoa	4.6	TRAIN
5975	Um homem está pulando em uma piscina vazia	Um homem está pulando em uma piscina de natação vazia	4.8	TRAIN
5976	Uma mulher está tirando sombra	Uma mulher está colocando maquiagem	3.6	TRAIN
5977	A mulher não está despejando óleo em uma sautese	Um macaco está chutando raivosamente um alvo	1.0	TRAIN
5978	Dois homens estão lutando com os punhos em um ringue	Os homens não estão lutando com os punhos em um ringue	3.1	TRAIN
5979	Um homem está desenhando	O homem está pintando	4.4	TRAIN
5980	O homem não está escalando para cima de uma corda	Um homem está escalando para cima em uma corda	4.1	TRAIN
5981	A pessoa não está fatiando cebolas	Uma pessoa está descascando uma cebola	3.0	TRAIN
5982	Uma pessoa está picando uma cebola roxa	Uma pessoa está andando de motocicleta	1.2	TRAIN
5983	Uma mulher está cortando uma cenoura	Um homem está fatiando um tomate	3.1	TRAIN
5984	Um homem está quebrando azulejos com as mãos	Um homem está quebrando mesas de madeira com sua mão	3.9	TRAIN
5985	Um homem está colocando alho em algumas fatias de pão	Um homem está fatiando um pouco de alho e guardando o pão	3.3	TRAIN
5986	Três meninos em uniforme de karatê estão lutando	Três homens estão praticando karatê em um campo	3.1	TRAIN
5987	Um menino está de pé na frente do prédio pintado de azul, no espaço reservado para pessoas com deficiência	Um menino com uma camisa vermelha está na frente de uma longa parede azul e está desconfiadamente levantando uma sobrancelha para a câmera	3.1	TRAIN
